tree_rec,common_name,genus,species,status_text,address,street_direction,street_name,street_type,trunk_dia,fetched_on,municipality,lon,lat
70098,CHINESE ELM,ULMUS,PARVIFOLIA,Active,990,N,ALLEN,AVE,15.0,2024-05-28,Pasadena,-118.1102289,34.1640632
70099,CHINESE ELM,ULMUS,PARVIFOLIA,Active,990,N,ALLEN,AVE,15.0,2024-05-28,Pasadena,-118.1101022,34.1640677
70100,CHINESE ELM,ULMUS,PARVIFOLIA,Active,990,N,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1099729,34.1640689
70101,CHINESE ELM,ULMUS,PARVIFOLIA,Active,990,N,ALLEN,AVE,12.0,2024-05-28,Pasadena,-118.1098462,34.1640723
70102,CHINESE ELM,ULMUS,PARVIFOLIA,Active,990,N,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1097156,34.1640713
70104,CHINESE ELM,ULMUS,PARVIFOLIA,Active,990,N,ALLEN,AVE,6.0,2024-05-28,Pasadena,-118.1095915,34.1640747
70108,PINDO PALM,BUTIA,CAPITATA,Active,1011,N,ALLEN,AVE,19.0,2024-05-28,Pasadena,-118.113348,34.1633577
70109,CALIFORNIA PEPPER,SCHINUS,MOLLE,Active,1013,N,ALLEN,AVE,32.0,2024-05-28,Pasadena,-118.1132238,34.163674
70110,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1047,N,ALLEN,AVE,3.0,2024-05-28,Pasadena,-118.1134501,34.1644517
70111,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1047,N,ALLEN,AVE,23.0,2024-05-28,Pasadena,-118.1133028,34.16445
70112,HOLLY OAK,QUERCUS,ILEX,Active,1068,N,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1129597,34.1644983
70113,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1079,N,ALLEN,AVE,5.0,2024-05-28,Pasadena,-118.1135673,34.1645662
70114,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1090,N,ALLEN,AVE,11.0,2024-05-28,Pasadena,-118.1128747,34.164957
70116,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1828,,QUEENSBERRY,RD,13.0,2024-05-28,Pasadena,-118.1125996,34.1649573
70117,HOLLY OAK,QUERCUS,ILEX,Active,1095,N,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.1132055,34.1649345
70118,HOLLY OAK,QUERCUS,ILEX,Active,1105,N,ALLEN,AVE,12.0,2024-05-28,Pasadena,-118.1132037,34.1650837
70119,HOLLY OAK,QUERCUS,ILEX,Active,1105,N,ALLEN,AVE,22.0,2024-05-28,Pasadena,-118.1132003,34.1652265
70120,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,1118,N,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.1129569,34.1651379
70121,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,1118,N,ALLEN,AVE,12.0,2024-05-28,Pasadena,-118.1129584,34.1651987
70123,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,1118,N,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.1129444,34.1653465
70124,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,1118,N,ALLEN,AVE,15.0,2024-05-28,Pasadena,-118.112943,34.1653982
70125,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,1118,N,ALLEN,AVE,11.0,2024-05-28,Pasadena,-118.1129504,34.1655004
70126,HOLLY OAK,QUERCUS,ILEX,Active,1130,N,ALLEN,AVE,11.0,2024-05-28,Pasadena,-118.1129457,34.1655615
70127,HOLLY OAK,QUERCUS,ILEX,Active,1142,N,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1129459,34.1656814
70130,HOLLY OAK,QUERCUS,ILEX,Active,1142,N,ALLEN,AVE,9.0,2024-05-28,Pasadena,-118.1129469,34.1658778
70131,HOLLY OAK,QUERCUS,ILEX,Active,1159,N,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1131914,34.1660604
70132,DEODAR CEDAR,CEDRUS,DEODARA,Active,1169,N,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1131884,34.1661901
70133,DEODAR CEDAR,CEDRUS,DEODARA,Active,1177,N,ALLEN,AVE,12.0,2024-05-28,Pasadena,-118.1131903,34.1662905
70134,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1181,N,ALLEN,AVE,4.0,2024-05-28,Pasadena,-118.1136475,34.1665361
70135,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1181,N,ALLEN,AVE,15.0,2024-05-28,Pasadena,-118.1134121,34.1665399
70136,DEODAR CEDAR,CEDRUS,DEODARA,Active,1194,N,ALLEN,AVE,31.0,2024-05-28,Pasadena,-118.1129313,34.1666144
70138,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1201,N,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1134752,34.1666399
70139,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1201,N,ALLEN,AVE,11.0,2024-05-28,Pasadena,-118.1133941,34.1666392
70141,DEODAR CEDAR,CEDRUS,DEODARA,Active,1202,N,ALLEN,AVE,20.0,2024-05-28,Pasadena,-118.1129292,34.1667954
70142,DEODAR CEDAR,CEDRUS,DEODARA,Active,1207,N,ALLEN,AVE,26.0,2024-05-28,Pasadena,-118.1131844,34.1668054
70143,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1210,N,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.1128016,34.1670383
70144,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1210,N,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1126654,34.1670378
70145,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1210,N,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1125682,34.1670366
70146,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1210,N,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.1124313,34.1670348
70147,DEODAR CEDAR,CEDRUS,DEODARA,Active,1215,N,ALLEN,AVE,28.0,2024-05-28,Pasadena,-118.113181,34.1669802
70148,DEODAR CEDAR,CEDRUS,DEODARA,Active,1224,N,ALLEN,AVE,32.0,2024-05-28,Pasadena,-118.1129222,34.1672004
70150,DEODAR CEDAR,CEDRUS,DEODARA,Active,1225,N,ALLEN,AVE,16.0,2024-05-28,Pasadena,-118.1131752,34.1671378
70151,DEODAR CEDAR,CEDRUS,DEODARA,Active,1235,N,ALLEN,AVE,43.0,2024-05-28,Pasadena,-118.1131713,34.1673268
70152,DEODAR CEDAR,CEDRUS,DEODARA,Active,1244,N,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.112917,34.1675156
70153,DEODAR CEDAR,CEDRUS,DEODARA,Active,1239,N,ALLEN,AVE,23.0,2024-05-28,Pasadena,-118.1131701,34.1674783
70154,DEODAR CEDAR,CEDRUS,DEODARA,Active,1245,N,ALLEN,AVE,24.0,2024-05-28,Pasadena,-118.1131679,34.1675722
70155,DEODAR CEDAR,CEDRUS,DEODARA,Active,1251,N,ALLEN,AVE,24.0,2024-05-28,Pasadena,-118.1131671,34.1676803
70156,DEODAR CEDAR,CEDRUS,DEODARA,Active,1252,N,ALLEN,AVE,18.0,2024-05-28,Pasadena,-118.1129167,34.1676591
70157,DEODAR CEDAR,CEDRUS,DEODARA,Active,1264,N,ALLEN,AVE,32.0,2024-05-28,Pasadena,-118.1129178,34.167792
70158,DEODAR CEDAR,CEDRUS,DEODARA,Active,1265,N,ALLEN,AVE,20.0,2024-05-28,Pasadena,-118.1131682,34.1678107
70159,DEODAR CEDAR,CEDRUS,DEODARA,Active,1272,N,ALLEN,AVE,33.0,2024-05-28,Pasadena,-118.1129175,34.1679267
70161,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1272,N,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1126412,34.1680309
70162,INCENSE CEDAR,CALOCEDRUS,DECURRENS,Active,1272,N,ALLEN,AVE,11.0,2024-05-28,Pasadena,-118.1124891,34.168031
70163,DEODAR CEDAR,CEDRUS,DEODARA,Active,1275,N,ALLEN,AVE,20.0,2024-05-28,Pasadena,-118.1131684,34.1679572
70164,DEODAR CEDAR,CEDRUS,DEODARA,Active,1279,N,ALLEN,AVE,9.0,2024-05-28,Pasadena,-118.1131654,34.1680841
70165,DEODAR CEDAR,CEDRUS,DEODARA,Active,1287,N,ALLEN,AVE,26.0,2024-05-28,Pasadena,-118.1131637,34.1682029
70166,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1288,N,ALLEN,AVE,4.0,2024-05-28,Pasadena,-118.1129067,34.1682231
70169,DEODAR CEDAR,CEDRUS,DEODARA,Active,1293,N,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1131644,34.1683935
70170,DEODAR CEDAR,CEDRUS,DEODARA,Active,1296,N,ALLEN,AVE,29.0,2024-05-28,Pasadena,-118.1129058,34.1683829
70172,DEODAR CEDAR,CEDRUS,DEODARA,Active,1305,N,ALLEN,AVE,28.0,2024-05-28,Pasadena,-118.1131627,34.1684955
70173,DEODAR CEDAR,CEDRUS,DEODARA,Active,1830,E,WASHINGTON,BLVD,13.0,2024-05-28,Pasadena,-118.112903,34.1686285
70174,DEODAR CEDAR,CEDRUS,DEODARA,Active,1830,E,WASHINGTON,BLVD,17.0,2024-05-28,Pasadena,-118.1129017,34.1687772
70175,DEODAR CEDAR,CEDRUS,DEODARA,Active,1400,N,ALLEN,AVE,18.0,2024-05-28,Pasadena,-118.112916,34.1698112
70178,SIBERIAN ELM,ULMUS,PUMILA,Active,2308,N,ALLEN,AVE,18.0,2024-05-28,Pasadena,-118.1124532,34.1641715
70179,SIBERIAN ELM,ULMUS,PUMILA,Active,2308,N,ALLEN,AVE,18.0,2024-05-28,Pasadena,-118.1124532,34.1641715
70180,HOLLY OAK,QUERCUS,ILEX,Active,41,S,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1132258,34.1451285
70181,LIVE OAK,QUERCUS,AGRIFOLIA,Active,51,S,ALLEN,AVE,9.0,2024-05-28,Pasadena,-118.1132268,34.1450205
70182,HOLLY OAK,QUERCUS,ILEX,Active,67,S,ALLEN,AVE,20.0,2024-05-28,Pasadena,-118.1132269,34.1447323
70183,LIVE OAK,QUERCUS,AGRIFOLIA,Active,79,S,ALLEN,AVE,16.0,2024-05-28,Pasadena,-118.1132311,34.1445896
70184,HOLLY OAK,QUERCUS,ILEX,Active,87,S,ALLEN,AVE,18.0,2024-05-28,Pasadena,-118.1132187,34.1443801
70185,LIVE OAK,QUERCUS,AGRIFOLIA,Active,95,S,ALLEN,AVE,21.0,2024-05-28,Pasadena,-118.1132216,34.1442507
70186,LIVE OAK,QUERCUS,AGRIFOLIA,Active,95,S,ALLEN,AVE,21.0,2024-05-28,Pasadena,-118.1132225,34.1441474
70187,QUEENSLAND PITTOSPORUM,PITTOSPORUM,RHOMBIFOLIUM,Active,95,S,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1133785,34.1440996
70188,QUEENSLAND PITTOSPORUM,PITTOSPORUM,RHOMBIFOLIUM,Active,95,S,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1132777,34.1440981
70189,QUEENSLAND PITTOSPORUM,PITTOSPORUM,RHOMBIFOLIUM,Active,117,S,ALLEN,AVE,17.0,2024-05-28,Pasadena,-118.1134542,34.144008
70190,QUEENSLAND PITTOSPORUM,PITTOSPORUM,RHOMBIFOLIUM,Active,117,S,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.1133701,34.1440081
70191,BOTTLEBRUSH,CALLISTEMON,CITRINUS,Active,120,S,ALLEN,AVE,9.0,2024-05-28,Pasadena,-118.1130609,34.1438747
70194,LIVE OAK,QUERCUS,AGRIFOLIA,Active,130,S,ALLEN,AVE,6.0,2024-05-28,Pasadena,-118.1130574,34.1437038
70195,HOLLY OAK,QUERCUS,ILEX,Active,131,S,ALLEN,AVE,13.0,2024-05-28,Pasadena,-118.1132184,34.1436689
70197,LIVE OAK,QUERCUS,AGRIFOLIA,Active,144,S,ALLEN,AVE,2.0,2024-05-28,Pasadena,-118.113055,34.143381
70198,HOLLY OAK,QUERCUS,ILEX,Active,158,S,ALLEN,AVE,17.0,2024-05-28,Pasadena,-118.1130561,34.1431708
70199,SOUTHERN LIVE OAK,QUERCUS,VIRGINIANA,Active,159,S,ALLEN,AVE,6.0,2024-05-28,Pasadena,-118.1132108,34.1430839
70201,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,164,S,ALLEN,AVE,17.0,2024-05-28,Pasadena,-118.113052,34.1430597
70202,AUSTRALIAN FLAME TREE,BRACHYCHITON,ACERIFOLIUS,Active,180,S,ALLEN,AVE,15.0,2024-05-28,Pasadena,-118.1130503,34.1427752
70203,AMERICAN ARBORVITAE,THUJA,OCCIDENTALIS,Active,180,S,ALLEN,AVE,19.0,2024-05-28,Pasadena,-118.1130516,34.1427256
70205,LIVE OAK,QUERCUS,AGRIFOLIA,Active,193,S,ALLEN,AVE,2.0,2024-05-28,Pasadena,-118.1132081,34.1425289
70207,HOLLY OAK,QUERCUS,ILEX,Active,203,S,ALLEN,AVE,24.0,2024-05-28,Pasadena,-118.1132069,34.1423979
70208,HOLLY OAK,QUERCUS,ILEX,Active,245,S,ALLEN,AVE,21.0,2024-05-28,Pasadena,-118.1132005,34.1416437
70209,LIVE OAK,QUERCUS,AGRIFOLIA,Active,253,S,ALLEN,AVE,10.0,2024-05-28,Pasadena,-118.1131987,34.1415197
70210,HOLLY OAK,QUERCUS,ILEX,Active,262,S,ALLEN,AVE,21.0,2024-05-28,Pasadena,-118.1130123,34.1413954
70211,HOLLY OAK,QUERCUS,ILEX,Active,278,S,ALLEN,AVE,24.0,2024-05-28,Pasadena,-118.1130166,34.1411184
70212,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,300,S,ALLEN,AVE,23.0,2024-05-28,Pasadena,-118.112668,34.1407219
70213,HOLLY OAK,QUERCUS,ILEX,Active,314,S,ALLEN,AVE,17.0,2024-05-28,Pasadena,-118.1130046,34.1404386
70214,HOLLY OAK,QUERCUS,ILEX,Active,322,S,ALLEN,AVE,31.0,2024-05-28,Pasadena,-118.113006,34.1402931
70215,HOLLY OAK,QUERCUS,ILEX,Active,330,S,ALLEN,AVE,19.0,2024-05-28,Pasadena,-118.1129992,34.1401406
70216,HOLLY OAK,QUERCUS,ILEX,Active,344,S,ALLEN,AVE,20.0,2024-05-28,Pasadena,-118.1129991,34.1400267
70217,MESA OAK,QUERCUS,ENGELMANII,Active,350,S,ALLEN,AVE,33.0,2024-05-28,Pasadena,-118.1130137,34.139877
70218,MESA OAK,QUERCUS,ENGELMANII,Active,360,S,ALLEN,AVE,22.0,2024-05-28,Pasadena,-118.1130118,34.1397053
70219,LIVE OAK,QUERCUS,AGRIFOLIA,Active,360,S,ALLEN,AVE,21.0,2024-05-28,Pasadena,-118.113015,34.1395968
70221,HOLLY OAK,QUERCUS,ILEX,Active,380,S,ALLEN,AVE,0.0,2024-05-28,Pasadena,-118.1130113,34.1393249
70222,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,390,S,ALLEN,AVE,5.0,2024-05-28,Pasadena,-118.1129913,34.1391546
70223,CHINESE PISTACHE,PISTACIA,CHINENSIS,Active,395,S,ALLEN,AVE,7.0,2024-05-28,Pasadena,-118.1132851,34.1389245
70224,MESA OAK,QUERCUS,ENGELMANII,Active,400,S,ALLEN,AVE,17.0,2024-05-28,Pasadena,-118.1130009,34.1389857
70225,MESA OAK,QUERCUS,ENGELMANII,Active,410,S,ALLEN,AVE,16.0,2024-05-28,Pasadena,-118.1129908,34.1388442
70228,LIVE OAK,QUERCUS,AGRIFOLIA,Active,510,S,ALLEN,AVE,14.0,2024-05-28,Pasadena,-118.1130034,34.1371414
70229,CALIFORNIA FAN PALM,WASHINGTONIA,FILIFERA,Active,522,S,ALLEN,AVE,30.0,2024-05-28,Pasadena,-118.1130082,34.1369716
70231,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1831,,KEYSTONE,ST,17.0,2024-05-28,Pasadena,-118.1126683,34.1440357
70232,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1831,,KEYSTONE,ST,17.0,2024-05-28,Pasadena,-118.112597,34.1440347
70233,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,1831,,KEYSTONE,ST,16.0,2024-05-28,Pasadena,-118.1125633,34.1440347
70234,CANARY ISLAND DATE PALM,PHOENIX,CANARIENSIS,Active,1839,,KEYSTONE,ST,28.0,2024-05-28,Pasadena,-118.1123727,34.1440327
70235,CANARY ISLAND DATE PALM,PHOENIX,CANARIENSIS,Active,1839,,KEYSTONE,ST,28.0,2024-05-28,Pasadena,-118.112313,34.1440328
70236,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1200,S,MARENGO,AVE,16.0,2024-05-28,Pasadena,-118.1455317,34.1255365
70237,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1200,S,MARENGO,AVE,13.0,2024-05-28,Pasadena,-118.1453393,34.1255367
70238,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1200,S,MARENGO,AVE,20.0,2024-05-28,Pasadena,-118.1451357,34.1255383
70240,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1200,S,MARENGO,AVE,14.0,2024-05-28,Pasadena,-118.1447477,34.1255401
70241,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1200,S,MARENGO,AVE,13.0,2024-05-28,Pasadena,-118.144566,34.1255439
70242,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1200,S,MARENGO,AVE,9.0,2024-05-28,Pasadena,-118.1443576,34.1255422
70243,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,300,,ALLENDALE,RD,20.0,2024-05-28,Pasadena,-118.1439824,34.1255493
70244,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,310,,ALLENDALE,RD,15.0,2024-05-28,Pasadena,-118.1438013,34.1255467
70246,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,366,,ALLENDALE,RD,19.0,2024-05-28,Pasadena,-118.1425791,34.1255618
70247,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,366,,ALLENDALE,RD,6.0,2024-05-28,Pasadena,-118.1427147,34.1254682
70248,PECAN,CARYA,ILLINOINENSIS,Active,366,,ALLENDALE,RD,22.0,2024-05-28,Pasadena,-118.1427215,34.1254251
70249,CALIFORNIA PEPPER,SCHINUS,MOLLE,Active,366,,ALLENDALE,RD,28.0,2024-05-28,Pasadena,-118.1427242,34.125304
70250,CHINESE ELM,ULMUS,PARVIFOLIA,Active,366,,ALLENDALE,RD,20.0,2024-05-28,Pasadena,-118.1427228,34.1251367
70251,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,367,,ALLENDALE,RD,17.0,2024-05-28,Pasadena,-118.142558,34.1256698
70252,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,370,,ALLENDALE,RD,16.0,2024-05-28,Pasadena,-118.1424157,34.1255609
70253,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,373,,ALLENDALE,RD,22.0,2024-05-28,Pasadena,-118.1424193,34.1256688
70254,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,382,,ALLENDALE,RD,19.0,2024-05-28,Pasadena,-118.1422805,34.1255605
70255,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,382,,ALLENDALE,RD,21.0,2024-05-28,Pasadena,-118.1421713,34.1255612
70256,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,383,,ALLENDALE,RD,23.0,2024-05-28,Pasadena,-118.1422834,34.1256712
70257,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,392,,ALLENDALE,RD,21.0,2024-05-28,Pasadena,-118.1420341,34.1255602
70258,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,392,,ALLENDALE,RD,19.0,2024-05-28,Pasadena,-118.1419187,34.1255592
70260,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,399,,ALLENDALE,RD,21.0,2024-05-28,Pasadena,-118.1419237,34.1256682
70261,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,450,,ALLENDALE,RD,6.0,2024-05-28,Pasadena,-118.1408379,34.1251208
70262,HOLLY OAK,QUERCUS,ILEX,Active,450,,ALLENDALE,RD,15.0,2024-05-28,Pasadena,-118.1411283,34.1249731
70263,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,465,,ALLENDALE,RD,24.0,2024-05-28,Pasadena,-118.1406267,34.1252979
70264,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,465,,ALLENDALE,RD,22.0,2024-05-28,Pasadena,-118.1404955,34.1253261
70265,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,468,,ALLENDALE,RD,26.0,2024-05-28,Pasadena,-118.1406815,34.1251644
70266,STRAWBERRY TREE 'Marina',ARBUTUS,UNEDO (MARINA),Active,468,,ALLENDALE,RD,20.0,2024-05-28,Pasadena,-118.1404729,34.1252132
70267,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,475,,ALLENDALE,RD,23.0,2024-05-28,Pasadena,-118.1403552,34.1253365
70268,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,475,,ALLENDALE,RD,18.0,2024-05-28,Pasadena,-118.140289,34.1253417
70269,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,475,,ALLENDALE,RD,18.0,2024-05-28,Pasadena,-118.1402644,34.1253441
70270,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,525,,ALLENDALE,RD,16.0,2024-05-28,Pasadena,-118.1395094,34.1253983
70271,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,525,,ALLENDALE,RD,14.0,2024-05-28,Pasadena,-118.1394369,34.1254005
70272,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,525,,ALLENDALE,RD,10.0,2024-05-28,Pasadena,-118.1393695,34.1254035
70273,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,525,,ALLENDALE,RD,17.0,2024-05-28,Pasadena,-118.1392893,34.1254115
70274,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,525,,ALLENDALE,RD,11.0,2024-05-28,Pasadena,-118.1392219,34.1254151
70275,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,525,,ALLENDALE,RD,19.0,2024-05-28,Pasadena,-118.1391589,34.1254195
70276,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,525,,ALLENDALE,RD,19.0,2024-05-28,Pasadena,-118.1395659,34.1256237
70277,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,525,,ALLENDALE,RD,13.0,2024-05-28,Pasadena,-118.1395779,34.1255089
70278,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,560,,ALLENDALE,RD,21.0,2024-05-28,Pasadena,-118.1385869,34.125356
70279,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,565,,ALLENDALE,RD,14.0,2024-05-28,Pasadena,-118.1386484,34.1254556
70281,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,570,,ALLENDALE,RD,12.0,2024-05-28,Pasadena,-118.138313,34.1253701
70282,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,231,,ALPINE,ST,13.0,2024-05-28,Pasadena,-118.1454012,34.1297469
70283,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,249,,ALPINE,ST,6.0,2024-05-28,Pasadena,-118.1449725,34.1297531
70284,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,246,,ALPINE,ST,14.0,2024-05-28,Pasadena,-118.1455645,34.1296487
70285,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,246,,ALPINE,ST,17.0,2024-05-28,Pasadena,-118.1453695,34.129652
70286,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,246,,ALPINE,ST,6.0,2024-05-28,Pasadena,-118.1454825,34.1296518
70287,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,246,,ALPINE,ST,20.0,2024-05-28,Pasadena,-118.1452566,34.1296491
70289,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,249,,ALPINE,ST,10.0,2024-05-28,Pasadena,-118.1446676,34.1297528
70290,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,249,,ALPINE,ST,11.0,2024-05-28,Pasadena,-118.1444572,34.1297537
70291,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,260,,ALPINE,ST,18.0,2024-05-28,Pasadena,-118.1449742,34.1296509
70292,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,264,,ALPINE,ST,16.0,2024-05-28,Pasadena,-118.1447118,34.1296497
70294,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,276,,ALPINE,ST,13.0,2024-05-28,Pasadena,-118.1444093,34.1296637
70295,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,292,,ALPINE,ST,54.0,2024-05-28,Pasadena,-118.1442399,34.1296579
70296,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,300,,ALPINE,ST,18.0,2024-05-28,Pasadena,-118.1440978,34.1296596
70297,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,300,,ALPINE,ST,20.0,2024-05-28,Pasadena,-118.1440413,34.1296611
70298,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,303,,ALPINE,ST,23.0,2024-05-28,Pasadena,-118.1439425,34.129758
70299,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,304,,ALPINE,ST,18.0,2024-05-28,Pasadena,-118.1439429,34.1296582
70301,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,314,,ALPINE,ST,21.0,2024-05-28,Pasadena,-118.143724,34.1296635
70302,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,321,,ALPINE,ST,10.0,2024-05-28,Pasadena,-118.1436308,34.1297615
70303,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,327,,ALPINE,ST,14.0,2024-05-28,Pasadena,-118.1434851,34.1297617
70304,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,328,,ALPINE,ST,15.0,2024-05-28,Pasadena,-118.1434773,34.1296669
70305,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,328,,ALPINE,ST,17.0,2024-05-28,Pasadena,-118.1434014,34.1296661
70306,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,335,,ALPINE,ST,12.0,2024-05-28,Pasadena,-118.1432902,34.129766
70307,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,338,,ALPINE,ST,11.0,2024-05-28,Pasadena,-118.1432749,34.1296707
70308,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,380,,ALPINE,ST,20.0,2024-05-28,Pasadena,-118.1423842,34.1293226
70309,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,380,,ALPINE,ST,38.0,2024-05-28,Pasadena,-118.1422678,34.1293314
